"transaction_id";"account_id";"transaction_type";"transaction_date";"amount";"fraudulent"
14261;6;"PIX";"2006-01-08";-28.82;0
14262;5;"cartão de crédito";"2007-05-23";243.84;0
14263;16;"cartão de crédito";"1922-09-02";-434.86;0
14264;9;"PIX";"1988-08-05";-547.97;0
14265;14;"PIX";"1926-07-10";-22.33;0
14266;6;"PIX";"2004-09-17";-360.12;1
14267;10;"cartão de crédito";"1926-08-07";-324.61;0
14268;9;"cartão de crédito";"1986-12-13";-626.29;0
14269;2;"PIX";"1991-01-14";-73.05;0
14270;17;"cartão de crédito";"1992-11-21";-105.42;0
14271;17;"TED";"1995-06-03";-10.54;0
14272;2;"cartão de crédito";"1991-11-04";-329.08;1
14273;17;"cartão de crédito";"1993-03-16";-142.84;0
14274;16;"PIX";"1928-12-21";-395.81;0
14275;12;"PIX";"1920-11-12";-98.85;0
14276;6;"cartão de crédito";"2003-03-24";-77.83;0
14277;15;"PIX";"1987-10-24";-5.37;0
14278;16;"cartão de crédito";"1923-01-10";57.63;0
14279;12;"PIX";"1927-11-18";-209.54;0
14280;7;"PIX";"1960-09-10";-276.82;0
14281;12;"cartão de débito";"1923-04-13";-47.34;0
14282;11;"PIX";"1986-05-12";-112.2;0
14283;16;"cartão de crédito";"1928-12-02";-354.53;0
14284;3;"PIX";"1994-04-16";-640.91;1
14285;16;"PIX";"1929-03-03";-232.75;0
14286;14;"PIX";"1923-08-20";-12.86;0
14287;1;"PIX";"1986-08-26";-230.27;1
14288;12;"PIX";"1930-03-22";12.91;0
14289;7;"PIX";"1965-05-25";-382.48;0
14290;6;"PIX";"2009-05-12";191.12;0
14291;7;"PIX";"1959-06-16";551.97;0
14292;6;"TED";"2001-10-07";214.45;0
14293;1;"PIX";"1980-07-20";66.46;0
14294;11;"cartão de crédito";"1988-08-15";235.5;0
14295;13;"PIX";"1986-01-20";-690.82;0
14296;4;"PIX";"1984-12-22";-188.23;0
14297;2;"PIX";"1993-07-03";383.73;0
14298;16;"PIX";"1922-07-13";-218.38;0
14299;13;"PIX";"1994-09-18";-675.16;0
14300;1;"PIX";"1985-02-04";-1.16;0
14301;7;"PIX";"1962-06-17";-333.18;0
14302;5;"PIX";"2005-01-03";-130.35;0
14303;9;"cartão de crédito";"1985-02-22";-428.95;0
14304;12;"PIX";"1920-06-22";-345.26;0
14305;17;"cartão de crédito";"1994-03-25";-58.31;0
14306;9;"PIX";"1990-06-19";-245.21;0
14307;3;"PIX";"1997-11-20";-456.72;0
14308;8;"PIX";"1967-01-27";-389.2;0
14309;10;"cartão de crédito";"1920-11-13";489.32;0
14310;9;"PIX";"1989-10-30";-164.37;0
14311;1;"PIX";"1986-01-10";-56.71;0
14312;16;"PIX";"1925-03-22";-442.25;0
14313;17;"cartão de crédito";"1995-03-22";-60.25;0
14314;12;"cartão de crédito";"1920-12-25";-115.13;0
14315;3;"cartão de crédito";"2000-09-18";-206.83;0
14316;12;"PIX";"1922-09-19";-297.1;0
14317;10;"cartão de crédito";"1926-10-11";-67.51;0
14318;12;"cartão de crédito";"1927-05-23";-202.24;0
14319;12;"cartão de crédito";"1928-05-25";-601.01;0
14320;13;"PIX";"1987-12-10";-723.16;0
14321;12;"PIX";"1926-05-27";-208.3;0
14322;10;"PIX";"1923-05-06";353.96;0
14323;13;"cartão de crédito";"1987-12-09";-558.38;0
14324;2;"cartão de crédito";"1986-07-11";78.0;0
14325;2;"PIX";"1993-11-14";229.35;0
14326;6;"PIX";"2004-06-01";224.28;0
14327;16;"cartão de débito";"1927-08-30";-321.49;0
14328;9;"PIX";"1984-10-23";-613.28;0
14329;16;"cartão de crédito";"1930-05-14";-279.33;0
14330;14;"cartão de crédito";"1928-12-30";-38.44;0
14331;17;"PIX";"1993-06-27";-64.59;0
14332;17;"PIX";"1995-02-12";82.78;0
14333;1;"PIX";"1986-02-07";-228.11;1
14334;2;"PIX";"1993-01-28";-173.02;0
14335;10;"PIX";"1922-07-18";-295.57;0
14336;8;"PIX";"1964-10-09";-75.48;0
14337;17;"PIX";"1995-08-16";-58.35;0
14338;5;"cartão de crédito";"1999-08-09";-111.58;0
14339;16;"PIX";"1922-05-29";-455.22;0
14340;17;"PIX";"1992-11-28";-23.64;0
14341;12;"cartão de débito";"1920-05-02";108.02;0
14342;8;"PIX";"1968-07-19";-563.73;0
14343;10;"cartão de crédito";"1923-10-31";-130.7;0
14344;8;"PIX";"1961-09-27";-336.8;0
14345;17;"cartão de crédito";"1986-04-02";-92.34;0
14346;11;"cartão de crédito";"1989-04-15";-33.72;0
14347;9;"cartão de crédito";"1983-03-08";-544.02;0
14348;1;"TED";"1988-03-27";-253.87;1
14349;2;"PIX";"1985-11-26";-114.21;0
14350;9;"PIX";"1990-08-29";40754.0;0
14351;1;"cartão de crédito";"1982-11-24";-243.51;1
14352;11;"cartão de crédito";"1988-06-26";-425.36;1
14353;3;"cartão de crédito";"1994-12-11";-513.91;0
14354;5;"cartão de crédito";"2008-11-06";-301.39;1
14355;6;"PIX";"2007-09-02";-259.48;0
14356;15;"cartão de crédito";"1988-01-21";-102.49;0
14357;11;"PIX";"1988-11-10";-119.9;0
14358;11;"PIX";"1994-01-09";-398.64;1
14359;15;"PIX";"1992-07-03";-112.12;0
14360;13;"PIX";"1992-11-06";783.9;0
14361;3;"PIX";"1995-05-23";-121.18;0
14362;13;"cartão de débito";"1986-12-27";583.02;0
14363;4;"PIX";"1981-12-31";-67.67;0
14364;17;"PIX";"1994-01-05";-115.71;0
14365;15;"cartão de crédito";"1985-09-12";-44.08;0
14366;10;"PIX";"1928-02-22";749.63;0
14367;15;"PIX";"1991-04-23";-119.67;0
14368;14;"PIX";"1929-11-24";-38.88;0
14369;1;"PIX";"1987-07-23";99.06;0
14370;2;"cartão de crédito";"1990-06-22";-81.18;0
14371;9;"PIX";"1991-02-13";-676.05;0
14372;16;"PIX";"1928-03-23";-66.46;0
14373;15;"PIX";"1986-12-08";-7.66;0
14374;8;"PIX";"1961-09-13";-645.37;0
14375;15;"cartão de crédito";"1992-09-23";75.33;0
14376;5;"PIX";"2004-12-26";-111.11;0
14377;14;"TED";"1925-02-19";-72.47;0
14378;5;"PIX";"2001-06-03";-93.14;0
14379;11;"cartão de crédito";"1992-02-22";-509.16;1
14380;7;"cartão de débito";"1965-03-31";-495.69;0
14381;7;"PIX";"1960-01-05";-85.13;0
14382;8;"PIX";"1962-05-14";-294.5;0
14383;13;"cartão de crédito";"1987-08-05";7.13;0
14384;9;"PIX";"1992-02-18";-207.08;0
14385;4;"cartão de crédito";"1980-06-22";-618.27;1
14386;16;"PIX";"1928-06-02";-204.4;0
14387;15;"cartão de débito";"1991-07-14";-12.84;0
14388;3;"cartão de crédito";"1992-08-18";-476.05;0
14389;8;"cartão de crédito";"1970-07-26";544.57;0
14390;10;"cartão de crédito";"1925-12-20";46.17;0
14391;8;"cartão de débito";"1967-10-01";-349.52;0
14392;13;"cartão de crédito";"1989-04-15";238.32;0
14393;14;"cartão de crédito";"1925-02-10";3.12;0
14394;7;"PIX";"1965-11-04";-437.15;0
14395;11;"cartão de débito";"1990-01-10";-87.51;0
14396;8;"PIX";"1964-11-19";-163.31;0
14397;1;"cartão de crédito";"1983-09-20";-16.49;0
14398;4;"PIX";"1981-04-12";180.73;0
14399;16;"PIX";"1929-09-12";-59.85;0
14400;16;"cartão de crédito";"1921-11-02";19838.0;0
14401;8;"cartão de crédito";"1967-05-10";-241.79;0
14402;12;"cartão de crédito";"1923-01-13";-515.31;0
14403;14;"PIX";"1927-05-18";-72.73;0
14404;14;"cartão de crédito";"1924-05-28";71.94;0
14405;11;"cartão de crédito";"1992-05-13";-785.36;1
14406;14;"cartão de débito";"1929-03-13";22.64;0
14407;16;"PIX";"1924-12-28";199.01;0
14408;11;"TED";"1985-12-16";-622.97;1
14409;12;"TED";"1929-12-30";-307.31;0
14410;4;"PIX";"1982-08-25";-425.2;1
14411;9;"PIX";"1990-03-14";73.08;0
14412;15;"cartão de débito";"1991-11-22";-95.17;0
14413;12;"cartão de débito";"1920-11-29";-239.65;0
14414;15;"cartão de crédito";"1986-02-19";-5.5;0
14415;7;"PIX";"1964-10-04";-513.26;0
14416;7;"PIX";"1965-03-14";588.03;0
14417;17;"PIX";"1986-03-08";15.18;0
14418;12;"TED";"1929-10-05";-47.05;0
14419;3;"cartão de crédito";"1996-03-25";-232.79;0
14420;2;"PIX";"1987-08-04";-336.62;1
14421;15;"PIX";"1992-04-07";-89.63;0
14422;6;"cartão de crédito";"2005-01-06";-274.18;0
14423;12;"PIX";"1921-08-29";-587.5;0
14424;14;"cartão de crédito";"1927-02-05";-44.98;0
14425;9;"PIX";"1986-11-29";-389.88;0
14426;17;"cartão de crédito";"1985-12-17";-130.1;0
14427;12;"cartão de débito";"1920-05-30";46870.0;0
14428;14;"cartão de crédito";"1926-02-08";-2.98;0
14429;14;"PIX";"1921-03-30";-9.41;0
14430;9;"cartão de débito";"1989-05-16";-183.87;0
14431;17;"cartão de crédito";"1995-06-28";-104.31;0
14432;8;"cartão de crédito";"1964-04-21";633.05;0
14433;4;"cartão de crédito";"1982-07-02";-466.49;1
14434;13;"PIX";"1988-11-29";-11.45;0
14435;7;"cartão de débito";"1964-08-12";-322.34;0
14436;7;"cartão de crédito";"1960-06-05";-494.71;0
14437;5;"cartão de débito";"2001-10-31";-57.2;0
14438;14;"cartão de crédito";"1925-07-27";-74.35;0
14439;6;"PIX";"2010-08-13";-230.53;0
14440;10;"cartão de crédito";"1921-06-23";-281.47;0
14441;13;"PIX";"1994-06-15";-291.31;0
14442;10;"PIX";"1929-01-08";-60.01;0
14443;9;"cartão de crédito";"1991-06-29";-234.3;0
14444;17;"PIX";"1993-01-24";-63.57;0
14445;13;"PIX";"1991-04-24";-136.8;0
14446;15;"PIX";"1993-09-21";62.38;0
14447;17;"cartão de crédito";"1988-06-26";-46.57;0
14448;14;"cartão de crédito";"1924-06-23";-12.2;0
14449;7;"cartão de crédito";"1963-09-08";-213.24;0
14450;10;"PIX";"1923-06-10";-187.42;0
14451;2;"PIX";"1994-09-19";-64.96;0
14452;6;"cartão de crédito";"2002-10-07";-171.27;0
14453;10;"PIX";"1925-10-26";-593.81;0
14454;5;"PIX";"1999-05-09";238.23;0
14455;3;"PIX";"1996-02-11";236.88;0
14456;1;"cartão de crédito";"1980-02-16";33.13;0
14457;2;"cartão de débito";"1985-04-08";-194.84;0
14458;3;"cartão de crédito";"1997-07-21";580.81;0
14459;6;"cartão de crédito";"2004-10-11";-45.83;0
14460;9;"cartão de crédito";"1985-04-16";-687.02;0
14461;3;"cartão de débito";"1997-12-04";-528.01;0
14462;13;"PIX";"1990-06-20";-279.72;0
14463;9;"cartão de crédito";"1987-01-13";199.12;0
14464;13;"PIX";"1995-02-07";-753.62;0
14465;8;"cartão de crédito";"1963-08-26";576.75;0
14466;12;"PIX";"1921-08-10";-387.16;0
14467;5;"PIX";"2000-09-20";-123.87;0
14468;16;"cartão de crédito";"1922-12-14";-133.73;0
14469;1;"cartão de crédito";"1986-05-31";209.41;0
14470;9;"cartão de crédito";"1983-10-31";-712.43;0
14471;7;"PIX";"1960-04-29";-273.07;0
14472;1;"TED";"1988-03-09";-4.88;0
14473;16;"PIX";"1924-11-29";-433.81;0
14474;10;"cartão de crédito";"1924-05-23";-348.82;0
14475;9;"cartão de crédito";"1991-04-12";-494.01;0
14476;10;"PIX";"1925-12-11";-121.47;0
14477;14;"PIX";"1924-11-09";-70.1;0
14478;14;"PIX";"1926-02-19";51.12;0
14479;5;"cartão de crédito";"2000-11-26";-112.94;0
14480;15;"cartão de débito";"1994-11-17";-102.78;0
14481;15;"PIX";"1985-09-22";-119.11;0
14482;9;"PIX";"1989-06-15";-213.66;0
14483;2;"PIX";"1994-10-31";-275.65;1
14484;2;"cartão de crédito";"1994-10-12";-207.16;0
14485;4;"PIX";"1984-04-22";-171.7;0
14486;13;"PIX";"1991-08-09";-790.6;0
14487;3;"PIX";"1995-10-02";-606.11;1
14488;4;"PIX";"1980-06-19";-496.45;1
14489;9;"cartão de crédito";"1988-03-05";667.11;0
14490;1;"cartão de crédito";"1987-02-14";-137.8;0
14491;8;"PIX";"1968-10-31";-184.39;0
14492;12;"PIX";"1923-01-17";-175.83;0
14493;11;"cartão de crédito";"1987-06-10";-178.5;0
14494;7;"cartão de crédito";"1961-09-12";-327.85;0
14495;15;"PIX";"1994-09-16";-24.18;0
14496;1;"PIX";"1981-03-27";-114.86;0
14497;7;"PIX";"1962-01-22";-214.33;0
14498;3;"PIX";"1999-01-30";-104.31;0
14499;7;"PIX";"1959-02-26";-179.32;0
14500;12;"PIX";"1922-12-09";-274.8;0
14501;17;"PIX";"1987-05-11";-66.87;0
14502;13;"cartão de crédito";"1992-01-05";-180.74;0
14503;6;"cartão de débito";"2005-01-24";-33.06;0
14504;2;"cartão de crédito";"1986-10-17";-63.14;0
14505;4;"PIX";"1982-01-17";-562.82;1
14506;16;"PIX";"1926-08-30";330.48;0
14507;11;"cartão de débito";"1989-12-01";-56.2;0
14508;16;"PIX";"1926-11-01";435.35;0
14509;14;"cartão de crédito";"1924-06-20";547.0;0
14510;8;"cartão de crédito";"1965-10-05";-498.74;0
14511;8;"PIX";"1969-09-21";-266.54;0
14512;9;"cartão de crédito";"1991-08-03";-133.38;0
14513;12;"PIX";"1925-02-25";527.86;0
14514;5;"PIX";"2005-04-28";46.6;0
14515;5;"PIX";"2003-11-15";-138.97;0
14516;4;"PIX";"1984-12-21";-543.54;1
14517;7;"cartão de crédito";"1959-02-12";-602.82;0
14518;12;"PIX";"1923-05-26";155.94;0
14519;7;"cartão de crédito";"1963-02-14";-120.81;0
14520;10;"cartão de crédito";"1923-02-20";-566.57;0
14521;1;"PIX";"1984-08-14";-118.73;0
14522;6;"cartão de crédito";"2007-09-02";-220.44;0
14523;3;"cartão de crédito";"1993-02-26";-159.25;0
14524;8;"PIX";"1964-05-28";-255.63;0
14525;4;"PIX";"1989-07-20";-456.79;1
14526;10;"PIX";"1921-03-27";-249.31;0
14527;8;"cartão de crédito";"1962-11-22";-433.54;0
14528;10;"PIX";"1927-11-28";-121.05;0
14529;12;"PIX";"1921-06-18";-12.24;0
14530;5;"cartão de crédito";"2004-01-03";-292.13;1
14531;17;"cartão de débito";"1989-11-27";8.28;0
14532;10;"PIX";"1925-03-22";-69.63;0
14533;3;"PIX";"1992-06-21";-623.47;1
14534;5;"PIX";"2007-06-04";-137.75;0
14535;2;"cartão de crédito";"1990-10-09";161.71;0
14536;8;"PIX";"1962-01-26";-495.19;0
14537;13;"PIX";"1990-05-02";-541.46;0
14538;5;"cartão de crédito";"2009-01-31";-262.98;1
14539;17;"PIX";"1989-10-25";-128.05;0
14540;10;"PIX";"1926-06-05";-417.15;0
14541;16;"cartão de débito";"1924-03-04";66.7;0
14542;13;"cartão de crédito";"1987-07-18";-781.03;0
14543;1;"cartão de crédito";"1984-09-10";-53.88;0
14544;12;"PIX";"1921-11-24";-1.59;0
14545;10;"PIX";"1930-01-02";-566.77;0
14546;13;"PIX";"1995-02-10";-631.5;0
14547;7;"PIX";"1957-03-21";-238.93;0
14548;9;"PIX";"1992-03-02";-531.73;0
14549;14;"PIX";"1922-05-13";-46.07;0
14550;11;"PIX";"1988-11-15";-612.1;1
14551;11;"PIX";"1985-11-16";-524.71;1
14552;11;"cartão de débito";"1989-06-27";-417.6;1
14553;17;"cartão de crédito";"1994-11-18";-69.26;0
14554;15;"cartão de débito";"1989-12-28";-68.43;0
14555;4;"cartão de crédito";"1983-12-28";-193.53;0
14556;3;"PIX";"1992-11-11";-174.83;0
14557;4;"cartão de crédito";"1989-04-12";-318.54;1
14558;13;"cartão de crédito";"1990-10-24";371.21;0
14559;9;"cartão de débito";"1989-03-25";-559.01;0
14560;10;"PIX";"1921-12-06";-510.18;0
14561;2;"PIX";"1994-10-29";-364.66;1
14562;9;"PIX";"1990-07-06";39048.0;0
14563;16;"PIX";"1928-12-23";-196.59;0
14564;15;"cartão de débito";"1993-06-03";-79.76;0
14565;2;"cartão de crédito";"1991-09-19";255.63;0
14566;13;"PIX";"1989-08-07";-751.47;0
14567;14;"cartão de débito";"1929-10-14";-11.87;0
14568;3;"cartão de crédito";"1991-08-16";-344.92;0
14569;16;"cartão de crédito";"1922-05-09";-479.04;0
14570;8;"cartão de crédito";"1968-09-26";-65.42;0
14571;3;"PIX";"1991-06-11";-238.12;0
14572;10;"PIX";"1928-07-15";78.43;0
14573;13;"cartão de crédito";"1986-07-07";624.73;0
14574;2;"cartão de crédito";"1991-05-16";296.44;0
14575;2;"cartão de crédito";"1989-11-08";-272.75;0
14576;9;"PIX";"1990-12-26";-676.58;0
14577;16;"PIX";"1922-05-31";-288.03;0
14578;11;"cartão de crédito";"1993-12-17";-671.8;1
14579;14;"PIX";"1922-07-07";-49.91;0
14580;17;"PIX";"1993-04-09";-126.82;0
14581;2;"PIX";"1991-05-07";-93.74;0
14582;12;"PIX";"1930-04-10";241.85;0
14583;17;"PIX";"1986-12-19";-111.6;0
14584;6;"PIX";"2001-11-13";-331.12;1
14585;8;"PIX";"1970-07-20";-149.28;0
14586;15;"PIX";"1988-08-30";-57.84;0
14587;1;"PIX";"1988-12-21";-210.74;1
14588;6;"cartão de crédito";"2007-07-12";-286.9;0
14589;17;"PIX";"1992-08-10";115.67;0
14590;16;"PIX";"1929-03-21";-188.57;0
14591;12;"cartão de crédito";"1928-10-04";-623.51;0
14592;16;"PIX";"1922-01-23";-299.0;0
14593;17;"PIX";"1991-11-12";-88.52;0
14594;13;"PIX";"1988-07-15";-593.67;0
14595;7;"PIX";"1957-01-03";-618.35;0
14596;1;"cartão de crédito";"1989-06-04";-95.94;0
14597;11;"cartão de débito";"1990-12-13";653.65;0
14598;5;"PIX";"2004-10-25";-278.39;1
14599;3;"cartão de crédito";"1998-11-23";-139.34;0
14600;13;"PIX";"1992-06-18";-706.74;0
14601;12;"PIX";"1927-10-21";-61.7;0
14602;4;"PIX";"1987-01-18";-331.77;1
14603;2;"PIX";"1986-12-22";-250.75;0
14604;3;"PIX";"1993-05-01";-154.82;0
14605;2;"PIX";"1989-04-25";-223.16;0
14606;1;"PIX";"1983-09-21";-189.2;0
14607;7;"PIX";"1957-03-07";271.63;0
14608;6;"cartão de crédito";"2002-10-19";250.41;0
14609;17;"cartão de crédito";"1994-01-01";-21.01;0
14610;16;"cartão de débito";"1928-03-24";201.56;0
14611;5;"cartão de crédito";"2006-03-29";-0.94;0
14612;16;"PIX";"1926-06-10";-277.13;0
14613;7;"cartão de débito";"1957-09-01";-441.24;0
14614;7;"PIX";"1956-09-29";-182.7;0
14615;6;"PIX";"2003-05-18";-420.81;1
14616;14;"cartão de crédito";"1922-06-24";-15.25;0
14617;12;"PIX";"1922-01-10";-357.09;0
14618;10;"PIX";"1922-04-17";-464.45;0
14619;14;"cartão de crédito";"1923-07-06";-22.08;0
14620;14;"cartão de crédito";"1922-05-08";41.13;0
14621;14;"cartão de crédito";"1924-04-10";551.0;0
14622;9;"PIX";"1990-02-28";-93.35;0
14623;12;"cartão de débito";"1930-02-28";-257.97;0
14624;3;"PIX";"1995-11-05";-80.82;0
14625;9;"cartão de crédito";"1986-09-11";-712.19;0
14626;11;"cartão de crédito";"1991-12-18";731.38;0
14627;17;"cartão de débito";"1991-10-22";-36.33;0
14628;15;"PIX";"1988-06-01";-63.07;0
14629;11;"PIX";"1986-05-06";-694.4;1
14630;10;"cartão de crédito";"1921-06-27";-133.75;0
14631;12;"PIX";"1927-11-13";-528.89;0
14632;17;"cartão de crédito";"1989-12-23";-61.26;0
14633;15;"cartão de débito";"1992-06-29";-115.65;0
14634;5;"cartão de crédito";"2000-02-29";-207.47;1
14635;5;"PIX";"2005-07-02";-288.65;1
14636;2;"PIX";"1990-01-06";-253.65;0
14637;15;"PIX";"1990-10-15";-61.96;0
14638;9;"PIX";"1991-10-04";415.31;0
14639;4;"PIX";"1986-12-30";-341.57;1
14640;12;"PIX";"1925-10-18";-304.55;0
14641;1;"PIX";"1982-04-14";-30.15;0
14642;4;"PIX";"1982-10-06";-460.0;1
14643;10;"PIX";"1928-08-15";-237.8;0
14644;5;"cartão de crédito";"2000-05-03";-283.79;1
14645;11;"PIX";"1988-01-19";-624.95;1
14646;15;"cartão de débito";"1990-03-18";111.43;0
14647;1;"cartão de crédito";"1984-05-24";-27.71;0
14648;16;"cartão de crédito";"1928-09-20";17137.0;0
14649;1;"cartão de crédito";"1981-04-06";-12.43;0
14650;2;"cartão de crédito";"1989-11-05";-127.99;0
14651;9;"PIX";"1991-09-01";-119.38;0
14652;14;"PIX";"1927-08-28";-5.58;0
14653;2;"cartão de crédito";"1990-04-18";-132.62;0
14654;4;"cartão de débito";"1986-05-31";-102.74;0
14655;8;"PIX";"1963-04-13";-22.57;0
14656;14;"cartão de débito";"1925-08-17";22.74;0
14657;14;"cartão de crédito";"1921-10-18";70.0;0
14658;14;"PIX";"1927-11-02";-22.59;0
14659;17;"TED";"1986-04-18";25.74;0
14660;16;"cartão de crédito";"1930-02-18";-424.06;0
14661;9;"PIX";"1988-12-09";-80.3;0
14662;6;"cartão de crédito";"2010-01-26";-135.36;0
14663;3;"PIX";"1993-07-23";480.33;0
14664;10;"PIX";"1930-06-12";-236.11;0
14665;2;"PIX";"1995-02-18";19151.0;0
14666;14;"cartão de crédito";"1925-10-02";-29.15;0
14667;6;"PIX";"2003-09-11";-156.89;0
14668;1;"cartão de débito";"1983-11-03";-29.99;0
14669;10;"PIX";"1930-10-01";-461.9;0
14670;14;"cartão de crédito";"1922-05-24";-32.63;0
14671;11;"PIX";"1993-09-25";-165.34;0
14672;2;"PIX";"1987-02-13";-87.66;0
14673;8;"PIX";"1962-08-07";650.33;0
14674;5;"cartão de crédito";"2008-09-18";-120.95;0
14675;9;"cartão de crédito";"1991-06-13";-616.46;0
14676;4;"PIX";"1983-12-12";482.84;0
14677;16;"cartão de crédito";"1925-04-13";-11.93;0
14678;3;"PIX";"1991-08-13";-531.64;0
14679;8;"cartão de débito";"1969-10-24";-476.17;0
14680;8;"PIX";"1962-09-09";-20.39;0
14681;8;"cartão de crédito";"1969-05-08";-73.7;0
14682;8;"PIX";"1964-05-25";-179.83;0
14683;16;"PIX";"1927-11-16";-353.64;0
14684;1;"PIX";"1989-12-05";151.29;0
14685;7;"cartão de crédito";"1961-01-10";-143.82;0
14686;10;"cartão de débito";"1928-06-14";-224.46;0
14687;11;"cartão de crédito";"1987-10-22";-34.58;0
14688;10;"PIX";"1922-02-17";-459.0;0
14689;13;"PIX";"1987-11-27";-652.69;0
14690;15;"PIX";"1991-08-31";-76.3;0
14691;15;"cartão de crédito";"1986-01-13";-52.22;0
14692;11;"PIX";"1988-04-24";-68.19;0
14693;4;"PIX";"1981-07-10";-417.93;1
14694;10;"PIX";"1929-08-04";-668.04;0
14695;11;"PIX";"1989-08-17";267.03;0
14696;4;"cartão de débito";"1984-11-28";39.81;0
14697;7;"PIX";"1961-02-22";-283.95;0
14698;2;"cartão de débito";"1994-10-15";-77.74;0
14699;17;"cartão de crédito";"1990-12-14";-133.64;0
14700;16;"TED";"1923-10-18";-443.24;0
14701;4;"cartão de crédito";"1989-10-13";-101.0;0
14702;8;"PIX";"1970-01-18";-188.12;0
14703;5;"PIX";"2003-10-08";-257.49;1
14704;13;"cartão de crédito";"1989-08-02";-293.11;0
14705;10;"PIX";"1922-05-03";-385.16;0
14706;3;"cartão de crédito";"1992-05-30";380.96;0
14707;17;"cartão de crédito";"1986-03-09";101.51;0
14708;9;"PIX";"1983-10-05";-261.71;0
14709;17;"PIX";"1991-10-09";-4.62;0
14710;14;"cartão de débito";"1925-12-15";-4.14;0
14711;12;"cartão de crédito";"1927-01-16";-295.81;0
14712;17;"cartão de crédito";"1993-05-13";-93.46;0
14713;4;"cartão de crédito";"1987-02-22";-115.61;0
14714;4;"PIX";"1989-04-27";-325.09;1
14715;11;"PIX";"1987-11-26";-659.22;1
14716;6;"cartão de débito";"2004-10-25";-416.1;1
14717;10;"cartão de débito";"1925-07-21";475.38;0
14718;7;"cartão de crédito";"1962-11-11";-311.45;0
14719;16;"cartão de crédito";"1928-07-11";-101.19;0
14720;17;"cartão de crédito";"1987-07-17";-12.59;0
14721;8;"cartão de débito";"1970-06-07";-310.99;0
14722;15;"PIX";"1989-01-26";-11.75;0
14723;9;"cartão de crédito";"1983-05-29";-10.67;0
14724;17;"PIX";"1988-06-12";100.91;0
14725;4;"cartão de crédito";"1987-03-24";-371.1;1
14726;11;"cartão de crédito";"1992-01-10";-713.15;1
14727;9;"PIX";"1988-08-17";-285.16;0
14728;10;"PIX";"1930-07-28";-672.1;0
14729;4;"cartão de crédito";"1981-10-10";-530.72;1
14730;10;"cartão de crédito";"1923-10-10";399.18;0
14731;16;"cartão de débito";"1927-07-11";-281.21;0
14732;15;"PIX";"1993-10-04";71.9;0
14733;8;"cartão de crédito";"1965-08-28";-141.71;0
14734;17;"cartão de débito";"1992-06-06";-14.02;0
14735;2;"cartão de crédito";"1990-01-03";10097.0;0
14736;10;"cartão de crédito";"1925-02-24";-234.34;0
14737;6;"PIX";"2002-08-26";-345.32;1
14738;5;"PIX";"2003-11-30";-161.8;0
14739;14;"PIX";"1920-11-13";38.12;0
14740;7;"PIX";"1960-05-31";252.67;0
14741;4;"PIX";"1980-08-10";-627.08;1
14742;15;"PIX";"1990-01-09";-10.1;0
14743;14;"PIX";"1924-02-13";-68.23;0
14744;13;"cartão de crédito";"1993-02-13";-271.66;0
14745;7;"PIX";"1961-03-05";-121.25;0
14746;15;"PIX";"1990-07-25";88.74;0
14747;1;"PIX";"1983-08-11";-236.44;1
14748;11;"cartão de crédito";"1987-03-10";-709.79;1
14749;12;"PIX";"1923-07-29";-90.06;0
14750;2;"TED";"1992-07-08";-44.76;0
14751;15;"PIX";"1985-06-11";-101.51;0
14752;3;"cartão de crédito";"1998-03-28";-423.65;0
14753;16;"PIX";"1921-02-18";-141.0;0
14754;5;"PIX";"2006-12-21";-81.04;0
14755;5;"PIX";"2005-06-09";-22.43;0
14756;3;"PIX";"1992-03-09";39341.0;0
14757;2;"PIX";"1994-03-30";-170.16;0
14758;13;"cartão de crédito";"1990-05-22";-17.79;0
14759;10;"PIX";"1925-05-10";762.77;0
14760;5;"PIX";"2004-03-25";315.12;0
14761;8;"cartão de crédito";"1965-12-02";-596.79;0
14762;12;"PIX";"1924-09-01";-189.66;0
14763;4;"cartão de débito";"1985-10-03";-403.5;1
14764;17;"PIX";"1992-05-16";-68.36;0
14765;7;"PIX";"1964-09-02";-521.24;0
14766;11;"PIX";"1986-10-29";-748.83;1
14767;7;"cartão de débito";"1958-08-01";-216.42;0
14768;17;"PIX";"1990-05-27";-87.23;0
14769;13;"PIX";"1991-07-24";-140.69;0
14770;9;"cartão de débito";"1988-06-27";-441.13;0
14771;13;"PIX";"1988-11-23";-305.22;0
14772;7;"PIX";"1958-10-29";-162.13;0
14773;1;"PIX";"1980-01-17";-131.21;0
14774;6;"PIX";"2010-04-05";-401.96;1
14775;4;"cartão de crédito";"1982-04-29";453.7;0
14776;16;"cartão de crédito";"1922-09-18";-334.3;0
14777;4;"cartão de débito";"1987-05-11";-559.57;1
14778;6;"PIX";"2009-08-01";-325.27;1
14779;11;"cartão de débito";"1986-09-08";681.81;0
14780;14;"PIX";"1929-01-17";-46.67;0
14781;6;"PIX";"2009-10-24";-196.96;0
14782;8;"PIX";"1961-12-04";-284.17;0
14783;13;"PIX";"1986-11-16";-541.67;0
14784;14;"PIX";"1923-08-20";-78.49;0
14785;17;"PIX";"1988-10-21";64.27;0
14786;9;"cartão de crédito";"1986-10-20";-735.09;0
14787;7;"cartão de débito";"1964-09-01";225.37;0
14788;1;"cartão de débito";"1981-04-03";-140.01;0
